32	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	23	0	0	41	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	43	0	0	0	38	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	8	9	0	0	0	5	0	0	0	20	0	0	24	0	0	0	25	0	0	0	0	0	0	0	0	0
0	0	0	0	11	0	0	24	0	0	0	25	38	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	38	0	0	0	0	0	0	0	9	38	0	0	0	0	0	0	0	21	32	0	0	0	0	31
18	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	23	0	0	0	0	0	49	0	35	0	0	41	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	48	26	0	0	0	0	0	0	0	0
0	20	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	32	29	0	0	0	0	19	0	21	0	0	0	0	0	0	15	0	0	0
0	0	15	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	20	0	0	0	0	3	7	0	0	0	0	15	20	18	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	25	0	49	0	0	0	0	0	0	0	0	0	0	15	0	18	18	0	0	0	0	0	0	0	5	0	0	3	0	0	0	5	22	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	41	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	61	10	0	62	0	0	0	0	0	0	64	0	0	0	0	58	0	0	0	32	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	35	0	0	0	0	0	0	0	0	0	0	41	0	43	37	0	0	0	0	0	0	0	32	0	0	31	0	0	0	24	21	0	0	0	0	0	0	0	0
0	0	0	46	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	76	41	0	110	0	0	0	0	0	0	114	0	116	0	0	10	0	0	0	80	0	0	0
0	0	0	0	0	0	43	0	0	0	11	0	19	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	24	41	0	38	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	31	0	9	0	0
24	0	0	0	0	0	0	0	0	0	32	0	0	0	26	0	0	0	0	0	41	0	0	0	0	0	0	24	0	0	0	39	0	0	0	0	0	0	0	0	0	0	51	0	0	47	0	0	0	51	37	0	0	0	48	0	19	0	0
0	0	0	0	30	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	20	24	23	0	0	0	0	29	0	0	0	27	0	27	28	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	24	26	0	0	0	0	36	33	38	0	0	0	0	0	0	0	0	0	41
38	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	52	0	0	15	0	41	0	38	39	20	0	0	0	22	29	0	0	0	34	0	0	0	14	0	0	12	0	0	0	20	27	0	0	0	0	0	0	0	0
0	0	0	0	6	0	0	27	0	0	31	33	36	0	0	0	0	0	0	16	0	0	0	0	0	0	0	42	0	24	0	0	0	47	0	0	0	0	50	0	0	0	0	9	28	0	0	0	0	0	0	0	20	35	0	0	0	0	41
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	18	0	43	0	0	0	23	0	22	47	0	11	0	0	0	12	0	0	0	13	0	37	17	0	0	0	20	41	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	18	0	37	0	0	0	0	0	29	0	11	0	0	0	0	15	0	0	0	15	65	46	19	0	0	0	18	40	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	0	0	38	0	0	20	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	32	20	27	0	0	0	0	31	15	26	0	0	0	0	0	0	0	0	0	19
0	0	0	0	0	0	0	0	51	18	0	0	0	42	0	0	0	0	0	0	0	0	0	0	61	0	76	0	0	0	0	0	0	0	0	0	0	56	75	71	0	0	0	0	67	0	0	0	0	0	0	76	0	67	0	56	0	0	0
0	0	0	7	0	0	0	0	31	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	0	56	0	0	69	85	82	0	0	0	0	73	0	75	0	0	48	0	0	0	39	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	0	34	50	12	15	0	75	0	0	0	0	0	25	56	32	29	0	0	0	31	52	0	0	59	0	0	0	0	0
0	27	10	0	0	15	0	0	0	57	0	0	0	42	0	0	0	0	0	0	0	16	0	0	62	0	110	0	0	0	0	0	0	0	0	32	71	69	0	0	21	22	0	0	0	0	13	18	6	0	0	0	0	0	0	30	0	0	26
0	0	12	0	0	8	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	32	3	0	0	0	0	0	0	0	24	0	0	0	0	20	0	85	0	21	0	6	0	0	0	0	12	18	15	0	0	0	0	45	0	47	0	0	29
0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	29	7	0	0	0	0	0	0	0	26	0	0	0	0	27	0	82	0	22	6	0	0	66	0	0	10	24	18	0	0	0	0	50	0	45	0	0	35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	20	0	0	0	0	5	0	32	0	0	51	27	0	14	0	13	15	0	0	0	25	0	0	0	0	60	48	4	0	0	0	8	27	0	62	0	0	0	58	0	0
0	0	0	0	9	0	0	20	0	0	0	33	0	0	0	26	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	65	0	0	0	56	0	0	66	60	0	29	0	0	43	55	0	0	0	24	28	0	0	0	48	32
0	0	0	0	0	0	0	25	0	0	0	0	0	30	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	27	0	0	28	37	46	0	67	0	32	0	0	0	48	29	0	50	0	53	60	56	0	0	49	26	0	0	0	0	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	24	0	50	0	0	3	0	31	0	0	47	28	0	12	0	17	19	0	0	0	29	0	0	0	4	0	50	0	0	0	0	8	24	0	61	75	81	0	55	0	89
0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	15	0	64	0	114	0	0	0	36	0	0	0	0	31	0	73	0	13	12	10	0	0	0	0	0	22	11	0	0	0	85	45	0	35	0	84	33
0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	26	14	0	0	0	0	0	20	0	0	0	0	0	0	0	33	0	0	0	0	15	0	0	0	18	18	24	0	43	53	0	22	0	13	0	0	0	62	27	94	48	0	65	11
0	33	7	0	0	11	0	0	0	0	0	0	0	46	0	0	19	0	0	0	0	21	18	0	0	0	116	0	0	0	38	0	0	0	0	26	0	75	0	6	15	18	0	55	60	0	11	13	0	0	0	0	75	34	107	36	113	78	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	25	0	48	0	0	5	0	24	0	0	51	0	0	20	0	20	18	0	0	0	31	0	0	0	8	0	56	8	0	0	0	0	22	0	69	82	88	0	61	104	96
19	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	24	0	0	26	0	0	22	0	21	0	0	37	0	0	27	0	41	40	0	0	0	52	0	0	0	27	0	0	24	0	0	0	22	0	0	72	97	81	149	51	104	109
0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	10	0	0	0	0	0	0	0	0	0	76	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	131	219	86	214	198	137
0	0	0	0	16	0	0	0	0	0	22	16	17	0	0	0	0	0	0	21	0	0	0	0	0	0	0	30	0	0	0	0	20	0	0	0	0	0	0	0	0	0	62	24	49	61	85	62	75	69	72	183	0	52	36	106	38	35	53
0	0	0	0	0	0	0	8	0	0	0	0	0	25	0	31	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	67	0	59	0	45	50	0	28	26	75	45	27	34	82	97	131	52	0	88	55	86	70	18
0	0	0	0	0	0	18	0	0	0	0	32	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	94	107	88	81	219	36	88	0	140	30	37	86
0	14	0	34	0	0	0	0	64	38	0	0	0	0	0	0	0	0	0	0	0	15	0	0	32	0	80	0	0	0	0	0	0	0	0	0	56	39	0	30	47	45	0	0	0	0	35	48	36	0	149	86	106	55	140	0	141	114	54
0	0	0	0	0	0	38	0	0	0	20	0	24	0	41	0	0	0	0	0	0	0	0	0	0	0	0	9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	55	0	0	113	61	51	214	38	86	30	141	0	60	90
0	0	0	0	0	0	51	0	0	0	0	19	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	84	65	78	104	104	198	35	70	37	114	60	0	60
0	0	0	0	0	0	0	17	0	0	0	0	0	40	0	19	0	0	0	31	0	0	0	0	0	0	0	0	0	0	41	0	41	0	0	19	0	0	0	26	29	35	0	32	43	89	33	11	22	96	109	137	53	18	86	54	90	60	0
